benchmark,seed,scorer,N,selected_real_utility,selected_latent_value,selected_value_pred,selected_risk,latent_real_gap
CartPole-v1,36,random,8,12.81405209603088,93.03020339014351,93.2062232252315,0.6994688829827029,80.21615129411263
CartPole-v1,36,random,16,12.483921102339067,93.36566205986226,93.51496396589827,0.7148757507457301,80.88174095752319
CartPole-v1,36,random,32,12.242780032123672,96.40923821272384,96.5014484297327,0.7604139935256812,84.16645818060016
CartPole-v1,36,random,64,11.929607301120651,101.96479782793756,101.98029712477779,0.8439132980777502,90.0351905268169
CartPole-v1,36,oracle,1,13.128152420823687,95.88612333108048,96.10603062472332,0.7326346982758621,82.7579709102568
CartPole-v1,36,oracle,2,14.192457780977033,93.33552180111106,93.53555880360778,0.6731138525564804,79.14306402013402
CartPole-v1,36,oracle,4,15.601639511695407,90.57850563380049,90.75182766734726,0.6012831478006199,74.97686612210508
CartPole-v1,36,oracle,8,17.519105891912513,87.48317967351001,87.61998032062485,0.5139669124253574,69.96407378159749
CartPole-v1,36,oracle,16,20.23557710997255,83.95545002540936,84.05673114949681,0.42799754418101743,63.71987291543681
CartPole-v1,36,oracle,32,23.74355990417736,80.65998396257203,80.7401624964547,0.37272776864847756,56.91642405839467
CartPole-v1,36,oracle,64,27.89844785852739,77.89365920878654,77.94453866407541,0.33576427099369965,49.995211350259154
CartPole-v1,37,raw_value,1,14.324304434897579,93.19759682548528,93.41579424118282,0.6755872844827586,78.8732923905877
CartPole-v1,37,raw_value,2,13.02140095410359,101.65705958248691,101.92628089919657,0.8233355473394769,88.63565862838331
CartPole-v1,37,raw_value,4,12.497754414759756,107.7411986947294,108.06509535559687,0.937028435624668,95.24344427996965
CartPole-v1,37,raw_value,8,12.361528162991426,110.35537755326544,110.74514608572925,0.9903099824261509,97.99384939027402
CartPole-v1,37,raw_value,16,12.397217660503927,110.8708121513943,111.32986949902948,0.9997353035773853,98.47359449089038
CartPole-v1,37,raw_value,32,12.511298008558462,110.99040286835314,111.5093995685345,0.9999997839466163,98.47910485979469
CartPole-v1,37,raw_value,64,12.689192636449494,111.06412764356892,111.63474146991115,0.9999999999998342,98.37493500711943
CartPole-v1,37,uncertainty_pessimism,1,14.324304434897575,93.19759682548528,93.41579424118282,0.6755872844827586,78.87329239058771
CartPole-v1,37,uncertainty_pessimism,2,13.03136216183233,101.65678528966774,101.92596118680783,0.822899868088585,88.6254231278354
CartPole-v1,37,uncertainty_pessimism,4,12.504308976642907,107.74109667521925,108.06488267026774,0.9366870523880857,95.23678769857635
CartPole-v1,37,uncertainty_pessimism,8,12.362302781283654,110.35542183643219,110.74512424415242,0.9902526342063162,97.99311905514853
CartPole-v1,37,uncertainty_pessimism,16,12.39722844915967,110.87081419246307,111.32986921537838,0.9997340878700408,98.4735857433034
CartPole-v1,37,uncertainty_pessimism,32,12.511298010837876,110.99040286879575,111.50939956848286,0.9999997836941968,98.47910485795788
CartPole-v1,37,uncertainty_pessimism,64,12.689192636449494,111.06412764356892,111.63474146991115,0.9999999999998342,98.37493500711943
CartPole-v1,37,belief_consistency,1,14.324304434897579,93.19759682548528,93.41579424118285,0.6755872844827586,78.8732923905877
CartPole-v1,37,belief_consistency,2,13.058227590978625,101.65267325863147,101.92133760639106,0.8217651512336502,88.59444566765285
CartPole-v1,37,belief_consistency,4,12.512054016166493,107.73793238708053,108.06125746326332,0.9357538148258028,95.22587837091405
CartPole-v1,37,belief_consistency,8,12.363827063061422,110.35466103544772,110.74421097434715,0.9900121934172054,97.9908339723863
CartPole-v1,37,belief_consistency,16,12.397265218575326,110.87079491295336,111.32984709706255,0.9997282123257868,98.47352969437803
CartPole-v1,37,belief_consistency,32,12.511298020876401,110.99040286394683,111.50939956346039,0.9999997823546288,98.47910484307043
CartPole-v1,37,belief_consistency,64,12.689192636449494,111.06412764356892,111.63474146991115,0.9999999999998341,98.37493500711943
CartPole-v1,37,pilot_calibrated,1,14.32430443489759,93.19759682548526,93.41579424118288,0.6755872844827581,78.87329239058768
CartPole-v1,37,pilot_calibrated,2,15.839154510654932,85.44046714627946,85.62045864448422,0.5209113499554103,69.60131263562452
CartPole-v1,37,pilot_calibrated,4,17.868901869118808,79.20153291627332,79.33809358793145,0.3907418084108421,61.332631047154514
CartPole-v1,37,pilot_calibrated,8,20.094947384046804,74.81053811628074,74.90387292511885,0.30768509381915043,54.715590732233935
CartPole-v1,37,pilot_calibrated,16,21.786725468542024,71.00441191990328,71.0492835375795,0.25765865302027663,49.21768645136125
CartPole-v1,37,pilot_calibrated,32,22.401904930412925,67.98185345953351,67.9935193646462,0.2267829091215854,45.579948529120585
CartPole-v1,37,pilot_calibrated,64,22.244493554978213,65.8897215095033,65.88950425321855,0.20607237284110794,43.64522795452509
CartPole-v1,37,combined_repair,1,14.32430443489759,93.19759682548526,93.4157942411829,0.6755872844827581,78.87329239058768
CartPole-v1,37,combined_repair,2,15.839549082529325,85.43391640459612,85.61387035695782,0.5208765141944115,69.59436732206679
CartPole-v1,37,combined_repair,4,17.87115581489234,79.19319698960176,79.32959078576187,0.39069827516273026,61.32204117470942
CartPole-v1,37,combined_repair,8,20.099794994253234,74.80697079472326,74.8999847548917,0.30766899487502597,54.707175800470026
CartPole-v1,37,combined_repair,16,21.79030723690459,71.00273299126351,71.04737185200963,0.25765201579456143,49.212425754358925
CartPole-v1,37,combined_repair,32,22.402339134562403,67.98165117032184,67.99328886778963,0.22678211148628022,45.579312035759436
CartPole-v1,37,combined_repair,64,22.244495095328247,65.88972079187809,65.88950343552602,0.2060723700114814,43.64522569654984
CartPole-v1,37,random,1,14.32430443489758,93.19759682548525,93.41579424118288,0.6755872844827584,78.87329239058766
CartPole-v1,37,random,2,14.183217789453227,94.07609193115252,94.27792500360552,0.6941158683858503,79.8928741416993
CartPole-v1,37,random,4,13.938092902006725,94.98018484373057,95.15683929166566,0.7184320372369736,81.04209194172384
CartPole-v1,37,random,8,13.524310464669737,96.72828459285992,96.87338028863712,0.7541651406564303,83.20397412819018
CartPole-v1,37,random,16,13.021014689332311,98.8317406195673,98.93821081772096,0.7923844129429255,85.81072593023498
CartPole-v1,37,random,32,12.588158736427552,101.29715478609896,101.36078103866305,0.835698409014713,88.70899604967141
CartPole-v1,37,random,64,12.096203831293248,105.28909697809024,105.28793331152158,0.9042152966359556,93.19289314679699
CartPole-v1,37,oracle,1,14.324304434897588,93.19759682548528,93.41579424118287,0.6755872844827584,78.8732923905877
CartPole-v1,37,oracle,2,16.137151883111553,88.57006434453848,88.75404647092967,0.5735133490636148,72.43291246142692
CartPole-v1,37,oracle,4,18.632758767935652,83.35176964746275,83.4931485631322,0.4606531524346461,64.71901087952709
CartPole-v1,37,oracle,8,21.965444889815362,78.10441449148641,78.20755382528075,0.35853903897827016,56.13896960167105
CartPole-v1,37,oracle,16,26.04133200229206,74.3182808220156,74.39915810321313,0.2987828600695636,48.276948819723536
CartPole-v1,37,oracle,32,30.62564337599224,72.69260301424845,72.77080484502109,0.27681997225856786,42.06695963825621
CartPole-v1,37,oracle,64,35.584403118118885,72.32827276248624,72.4294271378912,0.2711172981626926,36.74386964436735
MountainCar-v0,32,raw_value,1,-45.85043396855656,-8.57706900377768,-8.416078846922701,0.43632389162561575,37.27336496477888
MountainCar-v0,32,raw_value,2,-43.8130789026462,2.8575434688741543,3.074677095246752,0.5990740721080346,46.67062237152035
MountainCar-v0,32,raw_value,4,-41.716917982818515,15.332363084199889,15.630578467703085,0.791272303901219,57.049281067018406
MountainCar-v0,32,raw_value,8,-40.23937936362798,24.448677915427705,24.834872890977515,0.9415134694770259,64.68805727905568
MountainCar-v0,32,raw_value,16,-39.73341847068541,27.6167948068194,28.06730318426081,0.995252676319733,67.3502132775048
MountainCar-v0,32,raw_value,32,-39.68865799102834,27.957761039155237,28.451955517691545,0.999967751714537,67.64641903018358
MountainCar-v0,32,raw_value,64,-39.688343929195014,27.992426663863192,28.53636848511706,0.9999999984744207,67.68077059305821
MountainCar-v0,32,uncertainty_pessimism,1,-45.85043396855656,-8.57706900377768,-8.416078846922701,0.43632389162561575,37.27336496477888
MountainCar-v0,32,uncertainty_pessimism,2,-43.81303534671559,2.857524254028969,3.074661670978344,0.5990675959741805,46.670559600744554
MountainCar-v0,32,uncertainty_pessimism,4,-41.71682000525969,15.332379695267493,15.630569843046265,0.7912676721750456,57.04919970052718
MountainCar-v0,32,uncertainty_pessimism,8,-40.23936412444733,24.448682171349628,24.834871816014473,0.9415127567688789,64.68804629579695
MountainCar-v0,32,uncertainty_pessimism,16,-39.73341838122185,27.616794832741206,28.067303177955647,0.9952526720560213,67.35021321396306
MountainCar-v0,32,uncertainty_pessimism,32,-39.688657991027604,27.95776103915545,28.451955517691488,0.9999677517145019,67.64641903018305
MountainCar-v0,32,uncertainty_pessimism,64,-39.688343929195014,27.992426663863192,28.53636848511706,0.9999999984744207,67.68077059305821
MountainCar-v0,32,belief_consistency,1,-45.85043396855656,-8.577069003777677,-8.416078846922701,0.43632389162561575,37.27336496477888
MountainCar-v0,32,belief_consistency,2,-43.81261085776523,2.8569235702630946,3.074348538580008,0.5990324549855615,46.66953442802832
MountainCar-v0,32,belief_consistency,4,-41.71606717060989,15.332277035809108,15.630466381545816,0.7912600200161971,57.048344206418996
MountainCar-v0,32,belief_consistency,8,-40.2392521940563,24.448685704763196,24.834861614361632,0.9415123394413539,64.6879378988195
MountainCar-v0,32,belief_consistency,16,-39.733417410510434,27.616794927257665,28.067303112828856,0.9952526749265378,67.3502123377681
MountainCar-v0,32,belief_consistency,32,-39.68865799099629,27.957761039158584,28.451955517690124,0.9999677517147593,67.64641903015487
MountainCar-v0,32,belief_consistency,64,-39.688343929195014,27.992426663863192,28.53636848511706,0.9999999984744207,67.68077059305821
MountainCar-v0,32,pilot_calibrated,1,-45.85043396855655,-8.577069003777682,-8.416078846922705,0.43632389162561575,37.27336496477887
MountainCar-v0,32,pilot_calibrated,2,-43.81067708476836,2.8552385181768623,3.0729414011486345,0.5989657826567013,46.66591560294522
MountainCar-v0,32,pilot_calibrated,4,-41.71326866514684,15.331559731360723,15.629542666271368,0.7912184107835967,57.04482839650757
MountainCar-v0,32,pilot_calibrated,8,-40.23862953725823,24.44851692560383,24.834566478699106,0.9414942881033351,64.68714646286206
MountainCar-v0,32,pilot_calibrated,16,-39.73334634372932,27.616780048147703,28.06726267089637,0.9952499394704686,67.35012639187703
MountainCar-v0,32,pilot_calibrated,32,-39.688657182234316,27.9577610255542,28.45195512963482,0.9999677253166251,67.64641820778851
MountainCar-v0,32,pilot_calibrated,64,-39.6883439291659,27.992426663868947,28.536368485105314,0.9999999984736101,67.68077059303485
MountainCar-v0,32,combined_repair,1,-45.85043396855655,-8.577069003777682,-8.416078846922705,0.4363238916256157,37.27336496477887
MountainCar-v0,32,combined_repair,2,-43.811972535213016,2.85355809219105,3.071523477252507,0.5989018706471888,46.66553062740407
MountainCar-v0,32,combined_repair,4,-41.713669296822374,15.33109293750422,15.629126758829303,0.7911997858551232,57.0447622343266
MountainCar-v0,32,combined_repair,8,-40.23869015489823,24.448483381908897,24.834534991674623,0.9414924624989517,64.68717353680712
MountainCar-v0,32,combined_repair,16,-39.73334751687647,27.616779754258683,28.067262412819456,0.9952499184999332,67.35012727113515
MountainCar-v0,32,combined_repair,32,-39.688657182311914,27.957761025537202,28.451955129620558,0.9999677253153695,67.64641820784911
MountainCar-v0,32,combined_repair,64,-39.6883439291659,27.992426663868947,28.536368485105314,0.9999999984736101,67.68077059303485
MountainCar-v0,32,random,1,-45.850433968556636,-8.57706900377768,-8.416078846922705,0.43632389162561575,37.273364964778956
MountainCar-v0,32,random,2,-45.97029893305977,-9.194452011537678,-9.048926157190348,0.4264550598776966,36.775846921522096
MountainCar-v0,32,random,4,-46.26281777221907,-10.75312415268269,-10.619182479313778,0.40307449284891606,35.509693619536385
MountainCar-v0,32,random,8,-46.68059577376231,-12.995590152376035,-12.881153620151945,0.37172003139769993,33.68500562138628
MountainCar-v0,32,random,16,-47.15843616781335,-15.456513410090276,-15.359963266633148,0.34176338709701537,31.701922757723075
MountainCar-v0,32,random,32,-47.57856464422375,-17.373308631966783,-17.280415807422955,0.3264856005381594,30.20525601225697
MountainCar-v0,32,random,64,-47.98451771238927,-19.230897562471533,-19.143650525351312,0.3103819416962661,28.753620149917737
MountainCar-v0,32,oracle,1,-45.85043396855663,-8.57706900377768,-8.4160788469227,0.4363238916256158,37.27336496477895
MountainCar-v0,32,oracle,2,-43.75085558972269,2.610306799406107,2.8188507698934337,0.5979388376932224,46.36116238912879
MountainCar-v0,32,oracle,4,-41.62676881863682,14.881442073677606,15.160350708943179,0.7891942001518024,56.50821089231442
MountainCar-v0,32,oracle,8,-40.19167523833492,24.072278966373887,24.409233716804813,0.9401693272332381,64.26395420470881
MountainCar-v0,32,oracle,16,-39.72708496401448,27.35842339660257,27.717268607929118,0.9950757157714114,67.08550836061706
MountainCar-v0,32,oracle,32,-39.68859662460671,27.652079902012744,28.01302260876113,0.9999663148874753,67.34067652661946
MountainCar-v0,32,oracle,64,-39.688343925677124,27.654127454225744,28.01508709790359,0.999999998400086,67.34247137990286
MountainCar-v0,33,raw_value,1,-46.25795143311147,-0.7876966024191681,-0.6414040989475889,0.5385221674876847,45.470254830692305
MountainCar-v0,33,raw_value,2,-44.24665613661763,11.983159970792702,12.199801837028707,0.7291904832682181,56.22981610741033
MountainCar-v0,33,raw_value,4,-42.63665075679948,23.120499096276692,23.403061383908533,0.90407631702144,65.75714985307617
MountainCar-v0,33,raw_value,8,-41.96300269951927,28.326547231950997,28.651365025795787,0.9875770177693507,70.28954993147028
MountainCar-v0,33,raw_value,16,-41.8719573575471,29.210840432373953,29.542760124349883,0.9997854508782233,71.08279778992106
MountainCar-v0,33,raw_value,32,-41.870396651830596,29.368069415555034,29.691690661901728,0.9999999346814411,71.23846606738563
MountainCar-v0,33,raw_value,64,-41.87039619419346,29.45041144422769,29.789091036181965,0.9999999999999939,71.32080763842114
MountainCar-v0,33,uncertainty_pessimism,1,-46.25795143311147,-0.7876966024191645,-0.6414040989475889,0.5385221674876847,45.470254830692305
MountainCar-v0,33,uncertainty_pessimism,2,-44.2468465407581,11.983082569198084,12.19978368145562,0.7291828393069476,56.22992910995618
MountainCar-v0,33,uncertainty_pessimism,4,-42.63708799225042,23.120398435963143,23.40304617180294,0.9040689084308555,65.75748642821357
MountainCar-v0,33,uncertainty_pessimism,8,-41.96310491490481,28.32652649741944,28.651362430576906,0.9875756539919888,70.28963141232425
MountainCar-v0,33,uncertainty_pessimism,16,-41.871958201014664,29.210840262710438,29.54276010342746,0.9997854398133822,71.0827984637251
MountainCar-v0,33,uncertainty_pessimism,32,-41.87039665184343,29.368069415552448,29.691690661901408,0.9999999346812728,71.23846606739588
MountainCar-v0,33,uncertainty_pessimism,64,-41.87039619419346,29.45041144422769,29.789091036181965,0.9999999999999939,71.32080763842114
MountainCar-v0,33,belief_consistency,1,-46.25795143311147,-0.7876966024191645,-0.6414040989475907,0.5385221674876847,45.470254830692305
MountainCar-v0,33,belief_consistency,2,-44.24568653886063,11.98268707636141,12.199558357223394,0.7291626677424835,56.22837361522204
MountainCar-v0,33,belief_consistency,4,-42.6365143791013,23.120205028378813,23.40290735748218,0.9040571101832859,65.75671940748012
MountainCar-v0,33,belief_consistency,8,-41.96306230713333,28.32652823844829,28.65134841686721,0.9875742555613806,70.28959054558162
MountainCar-v0,33,belief_consistency,16,-41.87195762023248,29.210840622561253,29.54276003314939,0.999785429585148,71.08279824279373
MountainCar-v0,33,belief_consistency,32,-41.870396651792994,29.36806941558526,29.691690661897876,0.9999999346805996,71.23846606737825
MountainCar-v0,33,belief_consistency,64,-41.87039619419346,29.45041144422769,29.789091036181965,0.9999999999999939,71.32080763842114
MountainCar-v0,33,pilot_calibrated,1,-46.257951433111465,-0.787696602419161,-0.6414040989475907,0.5385221674876847,45.470254830692305
MountainCar-v0,33,pilot_calibrated,2,-44.24439502134775,11.98235328798904,12.199287751750107,0.7291451503312384,56.22674830933679
MountainCar-v0,33,pilot_calibrated,4,-42.63650586769669,23.119797410297636,23.40264872455576,0.904030486904124,65.75630327799433
MountainCar-v0,33,pilot_calibrated,8,-41.963399034261364,28.3263944721696,28.651273352421295,0.9875639006672688,70.28979350643097
MountainCar-v0,33,pilot_calibrated,16,-41.87196914722364,29.210837081183673,29.542758127750687,0.9997851425513292,71.0828062284073
MountainCar-v0,33,pilot_calibrated,32,-41.87039665439437,29.3680694148102,29.691690661482102,0.9999999346173457,71.23846606920458
MountainCar-v0,33,pilot_calibrated,64,-41.87039619419346,29.45041144422769,29.789091036181965,0.9999999999999939,71.32080763842114
MountainCar-v0,33,combined_repair,1,-46.25795143311147,-0.7876966024191645,-0.6414040989475889,0.5385221674876847,45.470254830692305
MountainCar-v0,33,combined_repair,2,-44.246230206494204,11.981071131876833,12.198246102248767,0.729090793273314,56.227301338371035
MountainCar-v0,33,combined_repair,4,-42.63985886352866,23.118863495541458,23.40183323890268,0.9039755707698112,65.75872235907012
MountainCar-v0,33,combined_repair,8,-41.96435263915286,28.326206842897495,28.651104131682683,0.9875505639729939,70.29055948205036
MountainCar-v0,33,combined_repair,16,-41.871983987716135,29.21083382501138,29.54275508879587,0.9997848984284486,71.08281781272751
MountainCar-v0,33,combined_repair,32,-41.87039665570655,29.36806941435983,29.69169066104252,0.9999999345828935,71.23846607006638
MountainCar-v0,33,combined_repair,64,-41.87039619419346,29.45041144422769,29.789091036181965,0.9999999999999939,71.32080763842114
MountainCar-v0,33,random,1,-46.25795143311142,-0.7876966024191581,-0.6414040989475752,0.5385221674876848,45.47025483069226
MountainCar-v0,33,random,2,-46.045711993946064,0.6208952570241656,0.7607816467997733,0.5596509257686433,46.66660725097023
MountainCar-v0,33,random,4,-46.16003440079944,0.38077235724697767,0.511462825046641,0.5575510466882024,46.540806758046415
MountainCar-v0,33,random,8,-46.59206930025064,-1.7359339584746687,-1.6037344907834676,0.527953006696603,44.856135341775975
MountainCar-v0,33,random,16,-47.11849515195381,-5.018606926108056,-4.872506575300958,0.4792776529492398,42.09988822584575
MountainCar-v0,33,random,32,-47.551284346675686,-7.752433996616059,-7.582236629570551,0.43702139680486807,39.798850350059624
MountainCar-v0,33,random,64,-48.2778117296708,-11.33104764737416,-11.164792244927842,0.3826025342269397,36.94676408229664
MountainCar-v0,33,oracle,1,-46.2579514331114,-0.7876966024191626,-0.6414040989475824,0.5385221674876848,45.47025483069224
MountainCar-v0,33,oracle,2,-44.16202573836487,11.478570181981139,11.681178999208186,0.7237136911839646,55.64059592034601
MountainCar-v0,33,oracle,4,-42.5225718476717,21.670669156170597,21.917715593165973,0.8847663212654974,64.1932410038423
MountainCar-v0,33,oracle,8,-41.86112217448475,25.116951848107377,25.380127396045697,0.9414292239926281,66.97807402259212
MountainCar-v0,33,oracle,16,-41.713356278455855,22.984317745954232,23.238042847020395,0.9082555873392599,64.69767402441009
MountainCar-v0,33,oracle,32,-41.57483124193989,17.93675336769489,18.167105445036427,0.8287059786358615,59.51158460963478
MountainCar-v0,33,oracle,64,-41.350789540926684,9.698745763012548,9.890927369446008,0.6988633834992141,51.04953530393923
MountainCar-v0,34,raw_value,1,-44.68910148264461,-8.794877168807062,-8.626352720713967,0.4406711822660099,35.89422431383755
MountainCar-v0,34,raw_value,2,-42.53302460270256,2.81743882073673,3.0352906058069182,0.6044828117037541,45.350463423439294
MountainCar-v0,34,raw_value,4,-40.32987872175895,15.245507274998214,15.502021231693718,0.7960909563577745,55.57538599675716
MountainCar-v0,34,raw_value,8,-38.867362283087516,24.095976365562,24.38013278182833,0.9435090911618395,62.96333864864951
MountainCar-v0,34,raw_value,16,-38.40624630640964,27.15354359598628,27.45475794039932,0.9954497828394913,65.55978990239592
MountainCar-v0,34,raw_value,32,-38.36810558933054,27.52799439320681,27.84699684488417,0.9999691439010167,65.89609998253735
MountainCar-v0,34,raw_value,64,-38.36784970879312,27.59536805936,27.955625756622588,0.9999999985399947,65.96321776815313
MountainCar-v0,34,uncertainty_pessimism,1,-44.68910148264461,-8.794877168807062,-8.626352720713967,0.4406711822660099,35.89422431383755
MountainCar-v0,34,uncertainty_pessimism,2,-42.53309682315728,2.8173469637366932,3.035286255051342,0.6044770787328012,45.350443786893976
MountainCar-v0,34,uncertainty_pessimism,4,-40.329890727286816,15.245498478191314,15.502020586727593,0.796090117601174,55.57538920547813
MountainCar-v0,34,uncertainty_pessimism,8,-38.86736233828037,24.095976340145842,24.38013277919247,0.9435090875741597,62.96333867842621
MountainCar-v0,34,uncertainty_pessimism,16,-38.406246306409926,27.153543595986168,27.454757940399304,0.9954497828394735,65.55978990239609
MountainCar-v0,34,uncertainty_pessimism,32,-38.36810558933054,27.52799439320681,27.84699684488417,0.9999691439010167,65.89609998253735
MountainCar-v0,34,uncertainty_pessimism,64,-38.36784970879312,27.59536805936,27.955625756622588,0.9999999985399947,65.96321776815313
MountainCar-v0,34,belief_consistency,1,-44.68910148264462,-8.794877168807062,-8.626352720713964,0.4406711822660099,35.894224313837555
MountainCar-v0,34,belief_consistency,2,-42.53367546287632,2.817231508816033,3.0350023429423105,0.6044290916426024,45.35090697169235
MountainCar-v0,34,belief_consistency,4,-40.33032491518649,15.245470866977884,15.501872964321006,0.7960646218558478,55.57579578216437
MountainCar-v0,34,belief_consistency,8,-38.86791898211332,24.095928997191027,24.38004100372694,0.9434903492377332,62.96384797930435
MountainCar-v0,34,belief_consistency,16,-38.406361779262696,27.153533540141563,27.454740100464697,0.9954460681624848,65.55989531940426
MountainCar-v0,34,belief_consistency,32,-38.368106621168074,27.527994303335227,27.846996685543235,0.9999691107178793,65.8961009245033
MountainCar-v0,34,belief_consistency,64,-38.36784970881311,27.595368059358258,27.955625756619504,0.9999999985393518,65.96321776817138
MountainCar-v0,34,pilot_calibrated,1,-44.68910148264462,-8.794877168807062,-8.626352720713967,0.4406711822660099,35.894224313837555
MountainCar-v0,34,pilot_calibrated,2,-42.533406914088225,2.817357573913544,3.0351977528728353,0.6044558455070494,45.35076448800177
MountainCar-v0,34,pilot_calibrated,4,-40.33047329297421,15.24547090007111,15.501915293441321,0.7960682903153377,55.57594419304532
MountainCar-v0,34,pilot_calibrated,8,-38.867941450410086,24.09592591487677,24.380042407936315,0.9434903062124042,62.96386736528686
MountainCar-v0,34,pilot_calibrated,16,-38.406361815679276,27.153533535034843,27.454740102255155,0.9954460680333906,65.55989535071411
MountainCar-v0,34,pilot_calibrated,32,-38.36810662116809,27.527994303335227,27.846996685543235,0.9999691107178791,65.89610092450332
MountainCar-v0,34,pilot_calibrated,64,-38.36784970881311,27.595368059358258,27.955625756619504,0.9999999985393518,65.96321776817138
MountainCar-v0,34,combined_repair,1,-44.68910148264462,-8.794877168807059,-8.626352720713964,0.4406711822660099,35.894224313837555
MountainCar-v0,34,combined_repair,2,-42.5337294251681,2.8171382782744243,3.034827394192436,0.6044183688635978,45.350867703442525
MountainCar-v0,34,combined_repair,4,-40.330043808479225,15.245394640410007,15.501774055367576,0.7960589385516443,55.57543844888923
MountainCar-v0,34,combined_repair,8,-38.867747477557884,24.0958831665469,24.380022291130896,0.9434876481199541,62.96363064410478
MountainCar-v0,34,combined_repair,16,-38.40635213813792,27.153530952533313,27.45473962186248,0.9954459221256193,65.55988309067124
MountainCar-v0,34,combined_repair,32,-38.36810661489844,27.52799430164862,27.846996685301434,0.9999691106235279,65.89610091654706
MountainCar-v0,34,combined_repair,64,-38.36784970881311,27.595368059358258,27.955625756619504,0.9999999985393518,65.96321776817138
MountainCar-v0,34,random,1,-44.689101482644595,-8.794877168807066,-8.62635272071396,0.44067118226600993,35.894224313837526
MountainCar-v0,34,random,2,-44.712135453077266,-8.991318862393692,-8.797247840758068,0.43878200908782067,35.720816590683576
MountainCar-v0,34,random,4,-44.89040355897716,-9.969108577644862,-9.749514803506761,0.4247974859594029,34.9212949813323
MountainCar-v0,34,random,8,-44.97678869857883,-10.355092472357978,-10.111580733727227,0.4219473109161476,34.62169622622085
MountainCar-v0,34,random,16,-44.70250078070684,-8.627120208364774,-8.357580846330034,0.4531754916634955,36.07538057234207
MountainCar-v0,34,random,32,-43.87763743719104,-3.8095193537922487,-3.4931529605674596,0.533158956759602,40.068118083398794
MountainCar-v0,34,random,64,-42.43434818705814,4.237306199747495,4.631930360002994,0.6601641426863692,46.671654386805635
MountainCar-v0,34,oracle,1,-44.6891014826446,-8.794877168807059,-8.626352720713957,0.4406711822660099,35.89422431383754
MountainCar-v0,34,oracle,2,-42.490560492473705,2.652959111820458,2.866252882874633,0.6037349774927807,45.14351960429416
MountainCar-v0,34,oracle,4,-40.28433075610918,15.012722591981703,15.263370253953816,0.7950516314579619,55.297053348090884
MountainCar-v0,34,oracle,8,-38.84467620535111,23.84000186640291,24.111098332268227,0.9429423550368242,62.68467807175402
MountainCar-v0,34,oracle,16,-38.402795765849326,26.8119789909494,27.08678484215337,0.9953787270120423,65.21477475679873
MountainCar-v0,34,oracle,32,-38.368068927574626,27.066775196559277,27.341636093611736,0.9999685443058423,65.4348441241339
MountainCar-v0,34,oracle,64,-38.367849706857854,27.068519959075836,27.343379946837395,0.9999999985012761,65.43636966593368
MountainCar-v0,35,raw_value,1,-46.650731155199956,-5.923392760875775,-5.763809738107333,0.4622906403940886,40.72733839432418
MountainCar-v0,35,raw_value,2,-44.688638457914976,5.933942084255111,6.150776935555244,0.633032316969594,50.622580542170084
MountainCar-v0,35,raw_value,4,-42.734119415615375,18.05404967655828,18.33529337539214,0.8231777216766443,60.78816909217365
MountainCar-v0,35,raw_value,8,-41.49420738010518,26.094826641838935,26.43029810466169,0.957187041399098,67.58903402194412
MountainCar-v0,35,raw_value,16,-41.14655045717642,28.514455973907754,28.88053090760286,0.997394804012831,69.66100643108418
MountainCar-v0,35,raw_value,32,-41.125034882782785,28.809088104699747,29.194305695009067,0.999990067313037,69.93412298748254
MountainCar-v0,35,raw_value,64,-41.12495410159179,28.959785521755144,29.347910064956913,0.9999999998520226,70.08473962334693
MountainCar-v0,35,uncertainty_pessimism,1,-46.65073115519995,-5.923392760875776,-5.763809738107333,0.4622906403940886,40.72733839432417
MountainCar-v0,35,uncertainty_pessimism,2,-44.68862903818376,5.933844446816771,6.150758452030336,0.6330181968744693,50.62247348500053
MountainCar-v0,35,uncertainty_pessimism,4,-42.733725770353104,18.053889110014392,18.335265133410307,0.823162787322974,60.7876148803675
MountainCar-v0,35,uncertainty_pessimism,8,-41.494045049884704,26.09475063038973,26.4302847278397,0.9571801703312129,67.58879568027443
MountainCar-v0,35,uncertainty_pessimism,16,-41.146544319382954,28.514452415513535,28.880530245115622,0.9973944631647798,69.66099673489649
MountainCar-v0,35,uncertainty_pessimism,32,-41.12503487912635,28.80908810271042,29.194305694605475,0.9999900671165546,69.93412298183677
MountainCar-v0,35,uncertainty_pessimism,64,-41.12495410159179,28.959785521755144,29.347910064956913,0.9999999998520226,70.08473962334693
MountainCar-v0,35,belief_consistency,1,-46.650731155199956,-5.923392760875776,-5.763809738107333,0.4622906403940886,40.72733839432418
MountainCar-v0,35,belief_consistency,2,-44.688493038537835,5.9337125368755785,6.150545115329654,0.6329828435535927,50.62220557541342
MountainCar-v0,35,belief_consistency,4,-42.733578706637,18.05382129716621,18.3351635805253,0.8231466470811409,60.78740000380321
MountainCar-v0,35,belief_consistency,8,-41.494101970377415,26.094710383313597,26.430269468972572,0.9571762773453849,67.58881235369101
MountainCar-v0,35,belief_consistency,16,-41.146546941747204,28.51445066970093,28.880529915645972,0.9973943525406095,69.66099761144814
MountainCar-v0,35,belief_consistency,32,-41.12503487976058,28.809088102276682,29.19430569452909,0.9999900670902909,69.93412298203725
MountainCar-v0,35,belief_consistency,64,-41.12495410159179,28.959785521755144,29.347910064956913,0.9999999998520226,70.08473962334693
