hidden_mode_probability,clue_strength,horizon,scorer,N,selected_real_utility,selected_latent_value,selected_value_pred,selected_risk,latent_real_gap
0.75,0.18,8,raw_value,1,-1.4487874820441333,12.392649647530778,12.391519008337545,0.5028508469255796,13.841437129574912
0.75,0.18,8,raw_value,8,-3.757555415226765,18.774017537406568,18.782787870890175,0.8707268653434245,22.531572952633333
0.75,0.18,8,raw_value,64,-2.4291424393603975,20.489878205763645,20.557671965353098,0.9541920501399703,22.919020645124043
0.75,0.18,8,combined_repair,1,-1.4487874820441409,12.392649647530785,12.391519008337527,0.502850846925579,13.841437129574926
0.75,0.18,8,combined_repair,8,3.501570294715006,10.4864908514049,10.483610130421601,0.381091621192276,6.984920556689895
0.75,0.18,8,combined_repair,64,6.2235182465814365,14.80748046604912,14.844647349715883,0.6505819402180665,8.583962219467683
0.75,0.18,8,oracle,1,-1.448787482044138,12.392649647530774,12.391519008337522,0.5028508469255797,13.841437129574912
0.75,0.18,8,oracle,8,5.54725447066336,13.892009700346506,13.903823031649056,0.590352168561725,8.344755229683145
0.75,0.18,8,oracle,64,8.043779808667804,19.61723326490351,19.65417841442352,0.9097749782459449,11.573453456235708
0.85,0.05,3,raw_value,1,-0.8586822083532725,4.699815661099677,4.7056497334319065,0.5077648655603898,5.55849786945295
0.85,0.05,3,raw_value,8,-2.0932404931663524,7.179682561861406,7.211676813155381,0.8869800737959161,9.272923055027759
0.85,0.05,3,raw_value,64,-2.4989756956271134,7.858231296633665,7.943929672475467,0.9732389694671958,10.357206992260778
0.85,0.05,3,combined_repair,1,-0.858682208353276,4.699815661099691,4.705649733431902,0.5077648655603901,5.5584978694529665
0.85,0.05,3,combined_repair,8,0.29263882809634784,2.479285399058148,2.4694617883516288,0.12200299081925108,2.1866465709618
0.85,0.05,3,combined_repair,64,0.45319492645226034,2.1466548432766377,2.112969003036947,0.04568635602539534,1.6934599168243774
0.85,0.05,3,oracle,1,-0.8586822083532759,4.69981566109969,4.705649733431909,0.507764865560389,5.558497869452966
0.85,0.05,3,oracle,8,1.8022009571306927,4.583020460289776,4.583669829846232,0.480002488044616,2.7808195031590834
0.85,0.05,3,oracle,64,3.210963862033127,7.2385789840884005,7.257458638305676,0.8966665239966519,4.027615122055273
0.85,0.05,5,raw_value,1,-1.3129489731441144,7.602307206448035,7.6024927871710215,0.48621441041622177,8.91525617959215
0.85,0.05,5,raw_value,8,-3.3831209614537885,11.862550643387422,11.860752939591642,0.8792485549752633,15.24567160484121
0.85,0.05,5,raw_value,64,-3.668769396344624,13.03693301402361,13.106210737532177,0.969329461268196,16.705702410368232
0.85,0.05,5,combined_repair,1,-1.3129489731441117,7.602307206448039,7.602492787171023,0.48621441041622215,8.91525617959215
0.85,0.05,5,combined_repair,8,0.5046029721255526,4.074164789445109,4.069816757327365,0.11524222733236315,3.5695618173195562
0.85,0.05,5,combined_repair,64,0.7634239206800532,3.4981054282602617,3.469327527021984,0.04114572479658988,2.7346815075802087
0.85,0.05,5,oracle,1,-1.3129489731441146,7.602307206448041,7.602492787171024,0.4862144104162219,8.915256179592156
0.85,0.05,5,oracle,8,2.7615295426490323,7.220561957723571,7.21764485362502,0.44233532903334294,4.459032415074539
0.85,0.05,5,oracle,64,5.118831622674663,11.900107549688975,11.885053716805253,0.8798731980325425,6.781275927014312
0.85,0.05,8,raw_value,1,-2.3149964680557313,12.354361771152632,12.35158660169422,0.49817192430853446,14.669358239208364
0.85,0.05,8,raw_value,8,-5.8867815335875555,18.99653256035566,19.001100640477613,0.8813126527045605,24.883314093943216
0.85,0.05,8,raw_value,64,-6.966324998517036,20.805731757195286,20.826082897960344,0.9666950865456809,27.77205675571232
0.85,0.05,8,combined_repair,1,-2.3149964680557273,12.354361771152632,12.351586601694208,0.49817192430853485,14.66935823920836
0.85,0.05,8,combined_repair,8,0.6490309471959038,6.582383028775864,6.578033080303159,0.120976254413343,5.93335208157996
0.85,0.05,8,combined_repair,64,1.1159374723935886,5.6278495450523955,5.632826436981492,0.04423339270881261,4.511912072658807
0.85,0.05,8,oracle,1,-2.3149964680557322,12.35436177115264,12.351586601694216,0.49817192430853496,14.669358239208371
0.85,0.05,8,oracle,8,4.018237335202459,11.216211386484735,11.219172439875827,0.42452161517569414,7.1979740512822765
0.85,0.05,8,oracle,64,7.707114948993986,18.53005917576523,18.508900457336466,0.8609902333524749,10.822944226771245
0.85,0.1,3,raw_value,1,-0.7425397416023178,4.4774382591042885,4.479932871607145,0.4737721653246622,5.219978000706607
0.85,0.1,3,raw_value,8,-1.888004445642603,6.967775112662558,6.988005033750353,0.8595856979478625,8.85577955830516
0.85,0.1,3,raw_value,64,-2.788020510907719,7.80955864822105,7.86069815998312,0.968489247512459,10.59757915912877
0.85,0.1,3,combined_repair,1,-0.7425397416023182,4.477438259104289,4.479932871607144,0.4737721653246619,5.2199780007066074
0.85,0.1,3,combined_repair,8,0.3854509597589173,3.0470776757936786,3.0700419007746005,0.2275713412065912,2.6616267160347613
0.85,0.1,3,combined_repair,64,0.718553498801835,3.9425185809624863,4.011804507966782,0.38763917881346377,3.2239650821606514
0.85,0.1,3,oracle,1,-0.7425397416023168,4.477438259104289,4.479932871607144,0.47377216532466193,5.219978000706607
0.85,0.1,3,oracle,8,1.7762379470323868,4.42762063133598,4.420878043736619,0.4569691623757359,2.6513826843035933
0.85,0.1,3,oracle,64,3.1950835378580225,7.1940059953969016,7.16348127399183,0.8909195100938672,3.998922457538879
0.85,0.1,5,raw_value,1,-1.3808101285407732,7.4837489520567075,7.48424605052196,0.4762486625737406,8.86455908059748
0.85,0.1,5,raw_value,8,-3.6540937033614997,11.631682923080037,11.643336775383471,0.8616393940287722,15.285776626441537
0.85,0.1,5,raw_value,64,-3.835076144436875,12.861579224224787,12.920963756183436,0.960144516082082,16.696655368661663
0.85,0.1,5,combined_repair,1,-1.3808101285407752,7.483748952056712,7.484246050521957,0.4762486625737408,8.864559080597488
0.85,0.1,5,combined_repair,8,0.8958316712805163,4.686245977243411,4.687370614301079,0.1861008053009905,3.7904143059628947
0.85,0.1,5,combined_repair,64,1.7586445035190863,5.143321732951321,5.105034505981084,0.2332516981136388,3.384677229432235
0.85,0.1,5,oracle,1,-1.3808101285407737,7.483748952056704,7.484246050521955,0.47624866257374093,8.864559080597477
0.85,0.1,5,oracle,8,2.59118674212467,6.855689595301675,6.853331269506853,0.40945326242353935,4.264502853177005
0.85,0.1,5,oracle,64,4.929153898827767,11.326878530532431,11.348039719964834,0.8373821838203347,6.397724631704664
0.85,0.1,8,raw_value,1,-2.1896215019326495,12.323136788911924,12.323906637176762,0.4988608026728807,14.512758290844573
0.85,0.1,8,raw_value,8,-4.8000599002763416,18.67055009476567,18.664379007919308,0.8657961474757735,23.47060999504201
0.85,0.1,8,raw_value,64,-4.710246251062795,20.514762769630238,20.526155477125382,0.9543111630574267,25.225009020693033
0.85,0.1,8,combined_repair,1,-2.1896215019326535,12.32313678891191,12.323906637176762,0.49886080267288035,14.512758290844562
0.85,0.1,8,combined_repair,8,1.5675066003067277,9.05386558529641,9.051450117502934,0.2872879675537089,7.486358984989683
0.85,0.1,8,combined_repair,64,3.9948763340113542,13.698859712388893,13.668705130784666,0.5768174323478563,9.70398337837754
0.85,0.1,8,oracle,1,-2.1896215019326486,12.323136788911917,12.323906637176758,0.49886080267288085,14.512758290844566
0.85,0.1,8,oracle,8,4.281784169842661,11.824577633283711,11.824695436571647,0.46127921848127523,7.5427934634410505
0.85,0.1,8,oracle,64,7.867357529308751,19.033322811353845,19.045707999611622,0.8840386965250522,11.165965282045093
0.85,0.18,3,raw_value,1,-0.9295873916063223,4.652970098164699,4.650725892224816,0.5019883037472923,5.5825574897710215
0.85,0.18,3,raw_value,8,-2.2384630235567737,7.092301290245423,7.1075028905911655,0.876904695305338,9.330764313802197
0.85,0.18,3,raw_value,64,-3.1533418423010025,7.855448099438217,7.958340961564152,0.9736583659614118,11.00878994173922
0.85,0.18,3,combined_repair,1,-0.9295873916063236,4.652970098164701,4.650725892224809,0.5019883037472923,5.582557489771025
0.85,0.18,3,combined_repair,8,0.8597540145093223,3.6230256881314444,3.6386110859401795,0.3250411197689333,2.763271673622122
0.85,0.18,3,combined_repair,64,2.2791620617463857,5.427126478624765,5.420921649728039,0.6292469286999758,3.1479644168783794
0.85,0.18,3,oracle,1,-0.9295873916063224,4.652970098164702,4.650725892224811,0.5019883037472922,5.582557489771024
0.85,0.18,3,oracle,8,1.6426236739477698,4.335369744654876,4.351523171902671,0.44267586623915006,2.6927460707071056
0.85,0.18,3,oracle,64,3.1381634439945345,7.025942932723109,7.0540257246660625,0.8705929555514946,3.8877794887285746
0.85,0.18,5,raw_value,1,-1.3645286700863761,7.563328556240767,7.563064171163847,0.4827531638401676,8.927857226327143
0.85,0.18,5,raw_value,8,-3.953449257965969,11.793887310786344,11.805930653366985,0.8747791147400138,15.747336568752313
0.85,0.18,5,raw_value,64,-4.725358570220151,13.00882679796763,13.034377910955152,0.9687467457389747,17.73418536818778
0.85,0.18,5,combined_repair,1,-1.3645286700863777,7.563328556240771,7.563064171163839,0.4827531638401672,8.927857226327149
0.85,0.18,5,combined_repair,8,1.646293494975132,5.757711660366481,5.749433752874086,0.30031408802940845,4.111418165391349
0.85,0.18,5,combined_repair,64,3.7397314474428582,8.558021702375951,8.539729294270133,0.59052959426398,4.818290254933093
0.85,0.18,5,oracle,1,-1.3645286700863766,7.563328556240774,7.563064171163842,0.48275316384016775,8.92785722632715
0.85,0.18,5,oracle,8,2.6729988579336275,7.006140390588306,7.001209403204751,0.42559541041557913,4.333141532654679
0.85,0.18,5,oracle,64,4.924829541730886,11.316485910673515,11.345914447524196,0.8361938062824406,6.39165636894263
0.85,0.18,8,raw_value,1,-2.203912364444339,12.152114903994645,12.159501939320716,0.4857498002894876,14.356027268438984
0.85,0.18,8,raw_value,8,-5.156532527911369,18.886538143436834,18.876779074913564,0.8742993663132945,24.043070671348204
0.85,0.18,8,raw_value,64,-5.312411365829623,20.689259697588124,20.692057367576844,0.9624644992427385,26.001671063417746
0.85,0.18,8,combined_repair,1,-2.2039123644443332,12.15211490399465,12.159501939320696,0.48574980028948755,14.356027268438984
0.85,0.18,8,combined_repair,8,2.3568909021722173,9.812538155465433,9.82674264153332,0.33524245685644755,7.455647253293215
0.85,0.18,8,combined_repair,64,5.898469004061042,14.857433172215014,14.856386150797896,0.6520435010566086,8.958964168153972
0.85,0.18,8,oracle,1,-2.2039123644443324,12.152114903994638,12.159501939320695,0.4857498002894878,14.356027268438972
0.85,0.18,8,oracle,8,4.089634699079128,11.39276803042167,11.401642856580978,0.4318789137443171,7.303133331342543
0.85,0.18,8,oracle,64,7.8634186833278905,19.111179524114807,19.082415714591928,0.8842252762567151,11.247760840786917
